code,date,value
PLATTS.STEEL.HRC,2020-03-16,145.669601
PLATTS.STEEL.HRC,2020-03-23,145.809886
PLATTS.STEEL.HRC,2020-03-30,145.769521
PLATTS.STEEL.HRC,2020-04-06,146.343439
PLATTS.STEEL.HRC,2020-04-13,145.855474
PLATTS.STEEL.HRC,2020-04-20,145.57326
PLATTS.STEEL.HRC,2020-04-27,146.202146
PLATTS.STEEL.HRC,2020-05-04,145.509976
PLATTS.STEEL.HRC,2020-05-11,146.000872
PLATTS.STEEL.HRC,2020-05-18,146.144236
PLATTS.STEEL.HRC,2020-05-25,146.446916
PLATTS.STEEL.HRC,2020-06-01,146.35794
PLATTS.STEEL.HRC,2020-06-08,146.496014
PLATTS.STEEL.HRC,2020-06-15,146.530332
PLATTS.STEEL.HRC,2020-06-22,146.184892
PLATTS.STEEL.HRC,2020-06-29,146.030824
PLATTS.STEEL.HRC,2020-07-06,146.124169
PLATTS.STEEL.HRC,2020-07-13,146.032509
PLATTS.STEEL.HRC,2020-07-20,146.483614
PLATTS.STEEL.HRC,2020-07-27,147.017637
PLATTS.STEEL.HRC,2020-08-03,146.760489
PLATTS.STEEL.HRC,2020-08-10,146.528977
PLATTS.STEEL.HRC,2020-08-17,146.930212
PLATTS.STEEL.HRC,2020-08-24,146.454655
PLATTS.STEEL.HRC,2020-08-31,146.603174
PLATTS.STEEL.HRC,2020-09-07,147.123187
PLATTS.STEEL.HRC,2020-09-14,146.889039
PLATTS.STEEL.HRC,2020-09-21,146.173926
PLATTS.STEEL.HRC,2020-09-28,147.157386
PLATTS.STEEL.HRC,2020-10-05,146.981354
PLATTS.STEEL.HRC,2020-10-12,146.420219
PLATTS.STEEL.HRC,2020-10-19,147.398355
PLATTS.STEEL.HRC,2020-10-26,147.206644
PLATTS.STEEL.HRC,2020-11-02,147.028664
PLATTS.STEEL.HRC,2020-11-09,147.276924
PLATTS.STEEL.HRC,2020-11-16,147.395022
PLATTS.STEEL.HRC,2020-11-23,147.155626
PLATTS.STEEL.HRC,2020-11-30,147.281544
PLATTS.STEEL.HRC,2020-12-07,147.409043
PLATTS.STEEL.HRC,2020-12-14,147.726163
PLATTS.STEEL.HRC,2020-12-21,147.65978
PLATTS.STEEL.HRC,2020-12-28,147.520466
PLATTS.STEEL.HRC,2021-01-04,147.36325
PLATTS.STEEL.HRC,2021-01-11,147.461582
PLATTS.STEEL.HRC,2021-01-18,147.510525
PLATTS.STEEL.HRC,2021-01-25,146.884776
PLATTS.STEEL.HRC,2021-02-01,147.755394
PLATTS.STEEL.HRC,2021-02-08,147.95226
PLATTS.STEEL.HRC,2021-02-15,148.390437
PLATTS.STEEL.HRC,2021-02-22,147.767248
PLATTS.STEEL.HRC,2021-03-01,148.185619
PLATTS.STEEL.HRC,2021-03-08,147.568581
PLATTS.STEEL.HRC,2021-03-15,147.904652
PLATTS.STEEL.HRC,2021-03-22,148.453535
PLATTS.STEEL.HRC,2021-03-29,147.928833
PLATTS.STEEL.HRC,2021-04-05,148.386144
PLATTS.STEEL.HRC,2021-04-12,147.94966
PLATTS.STEEL.HRC,2021-04-19,148.21557
PLATTS.STEEL.HRC,2021-04-26,147.866016
PLATTS.STEEL.HRC,2021-05-03,148.313393
PLATTS.STEEL.HRC,2021-05-10,147.914884
PLATTS.STEEL.HRC,2021-05-17,148.262178
PLATTS.STEEL.HRC,2021-05-24,148.431502
PLATTS.STEEL.HRC,2021-05-31,148.456569
PLATTS.STEEL.HRC,2021-06-07,148.458751
PLATTS.STEEL.HRC,2021-06-14,149.010052
PLATTS.STEEL.HRC,2021-06-21,148.260866
PLATTS.STEEL.HRC,2021-06-28,148.485183
PLATTS.STEEL.HRC,2021-07-05,148.814988
PLATTS.STEEL.HRC,2021-07-12,148.476211
PLATTS.STEEL.HRC,2021-07-19,148.442772
PLATTS.STEEL.HRC,2021-07-26,148.812961
PLATTS.STEEL.HRC,2021-08-02,149.044651
PLATTS.STEEL.HRC,2021-08-09,148.589983
PLATTS.STEEL.HRC,2021-08-16,148.34888
PLATTS.STEEL.HRC,2021-08-23,148.599448
PLATTS.STEEL.HRC,2021-08-30,149.120446
PLATTS.STEEL.HRC,2021-09-06,148.964269
PLATTS.STEEL.HRC,2021-09-13,149.546685
PLATTS.STEEL.HRC,2021-09-20,149.231314
PLATTS.STEEL.HRC,2021-09-27,148.872819
PLATTS.STEEL.HRC,2021-10-04,149.266658
PLATTS.STEEL.HRC,2021-10-11,149.609358
PLATTS.STEEL.HRC,2021-10-18,149.723067
PLATTS.STEEL.HRC,2021-10-25,149.596538
PLATTS.STEEL.HRC,2021-11-01,149.093297
PLATTS.STEEL.HRC,2021-11-08,149.351562
PLATTS.STEEL.HRC,2021-11-15,149.231428
PLATTS.STEEL.HRC,2021-11-22,149.674051
PLATTS.STEEL.HRC,2021-11-29,149.35797
PLATTS.STEEL.HRC,2021-12-06,149.578222
PLATTS.STEEL.HRC,2021-12-13,149.717212
PLATTS.STEEL.HRC,2021-12-20,149.790594
PLATTS.STEEL.HRC,2021-12-27,149.979504
PLATTS.STEEL.HRC,2022-01-03,149.757638
PLATTS.STEEL.HRC,2022-01-10,149.985824
PLATTS.STEEL.HRC,2022-01-17,150.052471
PLATTS.STEEL.HRC,2022-01-24,150.262779
PLATTS.STEEL.HRC,2022-01-31,149.825576
PLATTS.STEEL.HRC,2022-02-07,149.534468
PLATTS.STEEL.HRC,2022-02-14,150.10216
PLATTS.STEEL.HRC,2022-02-21,150.26808
PLATTS.STEEL.HRC,2022-02-28,150.832838
PLATTS.STEEL.HRC,2022-03-07,149.624765
PLATTS.STEEL.HRC,2022-03-14,149.928733
PLATTS.STEEL.HRC,2022-03-21,150.144966
PLATTS.STEEL.HRC,2022-03-28,150.099648
PLATTS.STEEL.HRC,2022-04-04,150.3826
PLATTS.STEEL.HRC,2022-04-11,150.458836
PLATTS.STEEL.HRC,2022-04-18,150.429546
PLATTS.STEEL.HRC,2022-04-25,150.758535
PLATTS.STEEL.HRC,2022-05-02,150.623599
PLATTS.STEEL.HRC,2022-05-09,150.731215
PLATTS.STEEL.HRC,2022-05-16,150.542972
PLATTS.STEEL.HRC,2022-05-23,150.909188
PLATTS.STEEL.HRC,2022-05-30,150.456202
PLATTS.STEEL.HRC,2022-06-06,150.545891
PLATTS.STEEL.HRC,2022-06-13,150.84337
PLATTS.STEEL.HRC,2022-06-20,151.231556
PLATTS.STEEL.HRC,2022-06-27,150.370017
PLATTS.STEEL.HRC,2022-07-04,151.178838
PLATTS.STEEL.HRC,2022-07-11,151.057396
PLATTS.STEEL.HRC,2022-07-18,150.984486
PLATTS.STEEL.HRC,2022-07-25,151.28897
PLATTS.STEEL.HRC,2022-08-01,151.299521
PLATTS.STEEL.HRC,2022-08-08,151.446809
PLATTS.STEEL.HRC,2022-08-15,150.936217
PLATTS.STEEL.HRC,2022-08-22,151.153212
PLATTS.STEEL.HRC,2022-08-29,150.857181
PLATTS.STEEL.HRC,2022-09-05,151.492812
PLATTS.STEEL.HRC,2022-09-12,151.174935
PLATTS.STEEL.HRC,2022-09-19,151.620298
PLATTS.STEEL.HRC,2022-09-26,151.731316
PLATTS.STEEL.HRC,2022-10-03,151.422128
PLATTS.STEEL.HRC,2022-10-10,151.308633
PLATTS.STEEL.HRC,2022-10-17,151.38354
PLATTS.STEEL.HRC,2022-10-24,151.476104
PLATTS.STEEL.HRC,2022-10-31,151.381534
PLATTS.STEEL.HRC,2022-11-07,151.457888
PLATTS.STEEL.HRC,2022-11-14,151.827713
PLATTS.STEEL.HRC,2022-11-21,151.424404
PLATTS.STEEL.HRC,2022-11-28,152.087956
PLATTS.STEEL.HRC,2022-12-05,151.424475
PLATTS.STEEL.HRC,2022-12-12,151.869209
PLATTS.STEEL.HRC,2022-12-19,152.246045
PLATTS.STEEL.HRC,2022-12-26,152.074512
PLATTS.STEEL.HRC,2023-01-02,152.130579
PLATTS.STEEL.HRC,2023-01-09,152.47231
PLATTS.STEEL.HRC,2023-01-16,152.11157
PLATTS.STEEL.HRC,2023-01-23,152.372032
PLATTS.STEEL.HRC,2023-01-30,152.044086
PLATTS.STEEL.HRC,2023-02-06,152.38592
PLATTS.STEEL.HRC,2023-02-13,152.294399
PLATTS.STEEL.HRC,2023-02-20,152.545898
PLATTS.STEEL.HRC,2023-02-27,151.939158
PLATTS.STEEL.HRC,2023-03-06,152.074027
PLATTS.STEEL.HRC,2023-03-13,153.017947
PLATTS.STEEL.HRC,2023-03-20,152.491749
PLATTS.STEEL.HRC,2023-03-27,152.488182
PLATTS.STEEL.HRC,2023-04-03,152.205543
PLATTS.STEEL.HRC,2023-04-10,152.52728
PLATTS.STEEL.HRC,2023-04-17,152.721251
PLATTS.STEEL.HRC,2023-04-24,152.760603
PLATTS.STEEL.HRC,2023-05-01,152.686405
PLATTS.STEEL.HRC,2023-05-08,152.433562
PLATTS.STEEL.HRC,2023-05-15,152.46783
PLATTS.STEEL.HRC,2023-05-22,152.933844
PLATTS.STEEL.HRC,2023-05-29,152.990344
PLATTS.STEEL.HRC,2023-06-05,152.255262
PLATTS.STEEL.HRC,2023-06-12,152.913644
PLATTS.STEEL.HRC,2023-06-19,153.323271
PLATTS.STEEL.HRC,2023-06-26,152.787193
PLATTS.STEEL.HRC,2023-07-03,153.937654
PLATTS.STEEL.HRC,2023-07-10,152.983178
PLATTS.STEEL.HRC,2023-07-17,153.116148
PLATTS.STEEL.HRC,2023-07-24,153.388829
PLATTS.STEEL.HRC,2023-07-31,153.694852
PLATTS.STEEL.HRC,2023-08-07,153.533044
PLATTS.STEEL.HRC,2023-08-14,153.20886
PLATTS.STEEL.HRC,2023-08-21,153.504054
PLATTS.STEEL.HRC,2023-08-28,153.656183
PLATTS.STEEL.HRC,2023-09-04,153.420862
PLATTS.STEEL.HRC,2023-09-11,152.981574
PLATTS.STEEL.HRC,2023-09-18,153.787878
PLATTS.STEEL.HRC,2023-09-25,153.822779
PLATTS.STEEL.HRC,2023-10-02,154.467438
PLATTS.STEEL.HRC,2023-10-09,154.273873
PLATTS.STEEL.HRC,2023-10-16,153.632881
PLATTS.STEEL.HRC,2023-10-23,154.312574
PLATTS.STEEL.HRC,2023-10-30,154.333075
PLATTS.STEEL.HRC,2023-11-06,153.478483
PLATTS.STEEL.HRC,2023-11-13,153.989303
PLATTS.STEEL.HRC,2023-11-20,154.313996
PLATTS.STEEL.HRC,2023-11-27,154.212544
PLATTS.STEEL.HRC,2023-12-04,154.364898
PLATTS.STEEL.HRC,2023-12-11,154.224237
PLATTS.STEEL.HRC,2023-12-18,154.605038
PLATTS.STEEL.HRC,2023-12-25,154.547187
PLATTS.STEEL.HRC,2024-01-01,154.142348
PLATTS.STEEL.HRC,2024-01-08,154.405006
PLATTS.STEEL.HRC,2024-01-15,154.12975
PLATTS.STEEL.HRC,2024-01-22,154.524244
PLATTS.STEEL.HRC,2024-01-29,154.626898
PLATTS.STEEL.HRC,2024-02-05,154.809812
PLATTS.STEEL.HRC,2024-02-12,154.903928
PLATTS.STEEL.HRC,2024-02-19,154.410919
PLATTS.STEEL.HRC,2024-02-26,155.063438
PLATTS.STEEL.HRC,2024-03-04,154.856614
PLATTS.STEEL.HRC,2024-03-11,154.721101
PLATTS.STEEL.HRC,2024-03-18,155.005153
PLATTS.STEEL.HRC,2024-03-25,155.169496
PLATTS.STEEL.HRC,2024-04-01,154.937233
PLATTS.STEEL.HRC,2024-04-08,154.879011
PLATTS.STEEL.HRC,2024-04-15,154.817124
PLATTS.STEEL.HRC,2024-04-22,155.482138
PLATTS.STEEL.HRC,2024-04-29,155.117753
PLATTS.STEEL.HRC,2024-05-06,155.531894
PLATTS.STEEL.HRC,2024-05-13,154.856406
PLATTS.STEEL.HRC,2024-05-20,155.040817
PLATTS.STEEL.HRC,2024-05-27,155.013837
PLATTS.STEEL.HRC,2024-06-03,155.587822
PLATTS.STEEL.HRC,2024-06-10,155.168623
PLATTS.STEEL.HRC,2024-06-17,155.736322
PLATTS.STEEL.HRC,2024-06-24,155.716789
PLATTS.STEEL.HRC,2024-07-01,155.119795
PLATTS.STEEL.HRC,2024-07-08,155.594768
PLATTS.STEEL.HRC,2024-07-15,155.172796
PLATTS.STEEL.HRC,2024-07-22,155.742082
PLATTS.STEEL.HRC,2024-07-29,155.404842
PLATTS.STEEL.HRC,2024-08-05,156.16463
PLATTS.STEEL.HRC,2024-08-12,155.89161
PLATTS.STEEL.HRC,2024-08-19,155.476114
PLATTS.STEEL.HRC,2024-08-26,155.482734
PLATTS.STEEL.HRC,2024-09-02,156.084155
PLATTS.STEEL.HRC,2024-09-09,155.955649
PLATTS.STEEL.HRC,2024-09-16,156.103277
PLATTS.STEEL.HRC,2024-09-23,155.993747
PLATTS.STEEL.HRC,2024-09-30,156.337497
PLATTS.STEEL.HRC,2024-10-07,155.846449
PLATTS.STEEL.HRC,2024-10-14,155.598973
PLATTS.STEEL.HRC,2024-10-21,155.993379
PLATTS.STEEL.HRC,2024-10-28,156.419802
PLATTS.STEEL.HRC,2024-11-04,155.781831
PLATTS.STEEL.HRC,2024-11-11,156.331638
PLATTS.STEEL.HRC,2024-11-18,156.654048
PLATTS.STEEL.HRC,2024-11-25,156.18769
PLATTS.STEEL.HRC,2024-12-02,156.141618
PLATTS.STEEL.HRC,2024-12-09,156.038816
PLATTS.STEEL.HRC,2024-12-16,156.41432
PLATTS.STEEL.HRC,2024-12-23,156.779467
PLATTS.STEEL.HRC,2024-12-30,156.900114
KIS.MKT.KOSPI,2020-01-01,30.568709
KIS.MKT.KOSPI,2020-01-02,26.558836
KIS.MKT.KOSPI,2020-01-03,28.432178
KIS.MKT.KOSPI,2020-01-04,30.47554
KIS.MKT.KOSPI,2020-01-05,29.418609
KIS.MKT.KOSPI,2020-01-06,29.726916
KIS.MKT.KOSPI,2020-01-07,29.997817
KIS.MKT.KOSPI,2020-01-08,31.168898
KIS.MKT.KOSPI,2020-01-09,26.80587
KIS.MKT.KOSPI,2020-01-10,27.237999
KIS.MKT.KOSPI,2020-01-11,28.391514
KIS.MKT.KOSPI,2020-01-12,28.658998
KIS.MKT.KOSPI,2020-01-13,26.752095
KIS.MKT.KOSPI,2020-01-14,28.040479
KIS.MKT.KOSPI,2020-01-15,32.662027
KIS.MKT.KOSPI,2020-01-16,30.644491
KIS.MKT.KOSPI,2020-01-17,25.635295
KIS.MKT.KOSPI,2020-01-18,31.145385
KIS.MKT.KOSPI,2020-01-19,26.74103
KIS.MKT.KOSPI,2020-01-20,30.257719
KIS.MKT.KOSPI,2020-01-21,28.811116
KIS.MKT.KOSPI,2020-01-22,29.378014
KIS.MKT.KOSPI,2020-01-23,28.591153
KIS.MKT.KOSPI,2020-01-24,27.134094
KIS.MKT.KOSPI,2020-01-25,30.860269
KIS.MKT.KOSPI,2020-01-26,31.685232
KIS.MKT.KOSPI,2020-01-27,31.760403
KIS.MKT.KOSPI,2020-01-28,31.541566
KIS.MKT.KOSPI,2020-01-29,27.918048
KIS.MKT.KOSPI,2020-01-30,29.953514
KIS.MKT.KOSPI,2020-01-31,28.638833
KIS.MKT.KOSPI,2020-02-01,29.326704
KIS.MKT.KOSPI,2020-02-02,27.514531
KIS.MKT.KOSPI,2020-02-03,27.265227
KIS.MKT.KOSPI,2020-02-04,26.890458
KIS.MKT.KOSPI,2020-02-05,29.327551
KIS.MKT.KOSPI,2020-02-06,30.746086
KIS.MKT.KOSPI,2020-02-07,30.073246
KIS.MKT.KOSPI,2020-02-08,29.968819
KIS.MKT.KOSPI,2020-02-09,28.24667
KIS.MKT.KOSPI,2020-02-10,25.721039
KIS.MKT.KOSPI,2020-02-11,29.700226
KIS.MKT.KOSPI,2020-02-12,28.734117
KIS.MKT.KOSPI,2020-02-13,26.745702
KIS.MKT.KOSPI,2020-02-14,28.595244
KIS.MKT.KOSPI,2020-02-15,29.694589
KIS.MKT.KOSPI,2020-02-16,29.157618
KIS.MKT.KOSPI,2020-02-17,28.105199
KIS.MKT.KOSPI,2020-02-18,30.002804
KIS.MKT.KOSPI,2020-02-19,27.551763
KIS.MKT.KOSPI,2020-02-20,30.077821
KIS.MKT.KOSPI,2020-02-21,30.654549
KIS.MKT.KOSPI,2020-02-22,28.271651
KIS.MKT.KOSPI,2020-02-23,29.416019
KIS.MKT.KOSPI,2020-02-24,28.770175
KIS.MKT.KOSPI,2020-02-25,29.842442
KIS.MKT.KOSPI,2020-02-26,29.22412
KIS.MKT.KOSPI,2020-02-27,29.400879
KIS.MKT.KOSPI,2020-02-28,26.275416
KIS.MKT.KOSPI,2020-02-29,29.198692
KIS.MKT.KOSPI,2020-03-01,28.248202
KIS.MKT.KOSPI,2020-03-02,29.471464
KIS.MKT.KOSPI,2020-03-03,29.118037
KIS.MKT.KOSPI,2020-03-04,29.023429
KIS.MKT.KOSPI,2020-03-05,26.598713
KIS.MKT.KOSPI,2020-03-06,29.419617
KIS.MKT.KOSPI,2020-03-07,27.312669
KIS.MKT.KOSPI,2020-03-08,27.969481
KIS.MKT.KOSPI,2020-03-09,26.395826
KIS.MKT.KOSPI,2020-03-10,27.156788
KIS.MKT.KOSPI,2020-03-11,28.79859
KIS.MKT.KOSPI,2020-03-12,28.659409
KIS.MKT.KOSPI,2020-03-13,30.098362
KIS.MKT.KOSPI,2020-03-14,27.115941
KIS.MKT.KOSPI,2020-03-15,25.230079
KIS.MKT.KOSPI,2020-03-16,26.315901
KIS.MKT.KOSPI,2020-03-17,28.23708
KIS.MKT.KOSPI,2020-03-18,29.078502
KIS.MKT.KOSPI,2020-03-19,28.477818
KIS.MKT.KOSPI,2020-03-20,27.790893
KIS.MKT.KOSPI,2020-03-21,29.596171
KIS.MKT.KOSPI,2020-03-22,26.542679
KIS.MKT.KOSPI,2020-03-23,29.793966
KIS.MKT.KOSPI,2020-03-24,26.815455
KIS.MKT.KOSPI,2020-03-25,28.644924
KIS.MKT.KOSPI,2020-03-26,27.799216
KIS.MKT.KOSPI,2020-03-27,28.921854
KIS.MKT.KOSPI,2020-03-28,29.426722
KIS.MKT.KOSPI,2020-03-29,28.229987
KIS.MKT.KOSPI,2020-03-30,29.300316
KIS.MKT.KOSPI,2020-03-31,27.036118
KIS.MKT.KOSPI,2020-04-01,27.010383
KIS.MKT.KOSPI,2020-04-02,29.437289
KIS.MKT.KOSPI,2020-04-03,27.148262
KIS.MKT.KOSPI,2020-04-04,28.028997
KIS.MKT.KOSPI,2020-04-05,28.997351
KIS.MKT.KOSPI,2020-04-06,30.537206
KIS.MKT.KOSPI,2020-04-07,28.724931
KIS.MKT.KOSPI,2020-04-08,27.804357
KIS.MKT.KOSPI,2020-04-09,27.692219
KIS.MKT.KOSPI,2020-04-10,28.604256
KIS.MKT.KOSPI,2020-04-11,27.419875
KIS.MKT.KOSPI,2020-04-12,27.99401
KIS.MKT.KOSPI,2020-04-13,29.891449
KIS.MKT.KOSPI,2020-04-14,28.850439
KIS.MKT.KOSPI,2020-04-15,26.854772
KIS.MKT.KOSPI,2020-04-16,26.059171
KIS.MKT.KOSPI,2020-04-17,26.14519
KIS.MKT.KOSPI,2020-04-18,30.024718
KIS.MKT.KOSPI,2020-04-19,27.811801
KIS.MKT.KOSPI,2020-04-20,29.716671
KIS.MKT.KOSPI,2020-04-21,27.672149
KIS.MKT.KOSPI,2020-04-22,27.155051
KIS.MKT.KOSPI,2020-04-23,30.703686
KIS.MKT.KOSPI,2020-04-24,27.907201
KIS.MKT.KOSPI,2020-04-25,30.410064
KIS.MKT.KOSPI,2020-04-26,29.70014
KIS.MKT.KOSPI,2020-04-27,27.810769
KIS.MKT.KOSPI,2020-04-28,26.628563
KIS.MKT.KOSPI,2020-04-29,26.123464
KIS.MKT.KOSPI,2020-04-30,26.42277
KIS.MKT.KOSPI,2020-05-01,25.318505
KIS.MKT.KOSPI,2020-05-02,26.804404
KIS.MKT.KOSPI,2020-05-03,27.969455
KIS.MKT.KOSPI,2020-05-04,26.638489
KIS.MKT.KOSPI,2020-05-05,28.29394
KIS.MKT.KOSPI,2020-05-06,29.822703
KIS.MKT.KOSPI,2020-05-07,26.850575
KIS.MKT.KOSPI,2020-05-08,29.719486
KIS.MKT.KOSPI,2020-05-09,28.48143
KIS.MKT.KOSPI,2020-05-10,28.290395
KIS.MKT.KOSPI,2020-05-11,28.992502
KIS.MKT.KOSPI,2020-05-12,29.742215
KIS.MKT.KOSPI,2020-05-13,29.218507
KIS.MKT.KOSPI,2020-05-14,29.528848
KIS.MKT.KOSPI,2020-05-15,27.167184
KIS.MKT.KOSPI,2020-05-16,26.436675
KIS.MKT.KOSPI,2020-05-17,27.346395
KIS.MKT.KOSPI,2020-05-18,29.027927
KIS.MKT.KOSPI,2020-05-19,27.656897
KIS.MKT.KOSPI,2020-05-20,27.893817
KIS.MKT.KOSPI,2020-05-21,28.462965
KIS.MKT.KOSPI,2020-05-22,27.559878
KIS.MKT.KOSPI,2020-05-23,28.566051
KIS.MKT.KOSPI,2020-05-24,28.924471
KIS.MKT.KOSPI,2020-05-25,28.599499
KIS.MKT.KOSPI,2020-05-26,29.15256
KIS.MKT.KOSPI,2020-05-27,28.058305
KIS.MKT.KOSPI,2020-05-28,29.851526
KIS.MKT.KOSPI,2020-05-29,28.152207
KIS.MKT.KOSPI,2020-05-30,26.961171
KIS.MKT.KOSPI,2020-05-31,29.638334
KIS.MKT.KOSPI,2020-06-01,28.427644
KIS.MKT.KOSPI,2020-06-02,26.888578
KIS.MKT.KOSPI,2020-06-03,27.47024
KIS.MKT.KOSPI,2020-06-04,25.195472
KIS.MKT.KOSPI,2020-06-05,25.813524
KIS.MKT.KOSPI,2020-06-06,25.744423
KIS.MKT.KOSPI,2020-06-07,29.861435
KIS.MKT.KOSPI,2020-06-08,26.323928
KIS.MKT.KOSPI,2020-06-09,27.300041
KIS.MKT.KOSPI,2020-06-10,27.055565
KIS.MKT.KOSPI,2020-06-11,29.286942
KIS.MKT.KOSPI,2020-06-12,26.602397
KIS.MKT.KOSPI,2020-06-13,30.61047
KIS.MKT.KOSPI,2020-06-14,27.990082
KIS.MKT.KOSPI,2020-06-15,29.133165
KIS.MKT.KOSPI,2020-06-16,29.791916
KIS.MKT.KOSPI,2020-06-17,29.946827
KIS.MKT.KOSPI,2020-06-18,25.788453
KIS.MKT.KOSPI,2020-06-19,26.597499
KIS.MKT.KOSPI,2020-06-20,28.127766
KIS.MKT.KOSPI,2020-06-21,27.343375
KIS.MKT.KOSPI,2020-06-22,26.915371
KIS.MKT.KOSPI,2020-06-23,30.478385
KIS.MKT.KOSPI,2020-06-24,26.326728
KIS.MKT.KOSPI,2020-06-25,25.697537
KIS.MKT.KOSPI,2020-06-26,28.740516
KIS.MKT.KOSPI,2020-06-27,27.394839
KIS.MKT.KOSPI,2020-06-28,29.147117
KIS.MKT.KOSPI,2020-06-29,26.703763
KIS.MKT.KOSPI,2020-06-30,26.292539
KIS.MKT.KOSPI,2020-07-01,24.979787
KIS.MKT.KOSPI,2020-07-02,27.096406
KIS.MKT.KOSPI,2020-07-03,26.442355
KIS.MKT.KOSPI,2020-07-04,30.10333
KIS.MKT.KOSPI,2020-07-05,30.198173
KIS.MKT.KOSPI,2020-07-06,25.303766
KIS.MKT.KOSPI,2020-07-07,26.482758
KIS.MKT.KOSPI,2020-07-08,26.583504
KIS.MKT.KOSPI,2020-07-09,24.991707
KIS.MKT.KOSPI,2020-07-10,27.225816
KIS.MKT.KOSPI,2020-07-11,26.467894
KIS.MKT.KOSPI,2020-07-12,28.678785
KIS.MKT.KOSPI,2020-07-13,24.688894
KIS.MKT.KOSPI,2020-07-14,27.611904
KIS.MKT.KOSPI,2020-07-15,26.215849
KIS.MKT.KOSPI,2020-07-16,28.554571
KIS.MKT.KOSPI,2020-07-17,30.13369
KIS.MKT.KOSPI,2020-07-18,27.018689
KIS.MKT.KOSPI,2020-07-19,25.392003
KIS.MKT.KOSPI,2020-07-20,26.517614
KIS.MKT.KOSPI,2020-07-21,28.290891
KIS.MKT.KOSPI,2020-07-22,27.375817
KIS.MKT.KOSPI,2020-07-23,27.346905
KIS.MKT.KOSPI,2020-07-24,26.529279
KIS.MKT.KOSPI,2020-07-25,24.738442
KIS.MKT.KOSPI,2020-07-26,27.712836
KIS.MKT.KOSPI,2020-07-27,26.888
KIS.MKT.KOSPI,2020-07-28,28.128223
KIS.MKT.KOSPI,2020-07-29,27.112146
KIS.MKT.KOSPI,2020-07-30,27.843526
KIS.MKT.KOSPI,2020-07-31,26.939805
KIS.MKT.KOSPI,2020-08-01,28.098935
KIS.MKT.KOSPI,2020-08-02,28.772023
KIS.MKT.KOSPI,2020-08-03,28.304582
KIS.MKT.KOSPI,2020-08-04,27.32245
KIS.MKT.KOSPI,2020-08-05,25.819095
KIS.MKT.KOSPI,2020-08-06,28.064685
KIS.MKT.KOSPI,2020-08-07,29.725045
KIS.MKT.KOSPI,2020-08-08,25.490331
KIS.MKT.KOSPI,2020-08-09,25.291609
KIS.MKT.KOSPI,2020-08-10,24.705102
KIS.MKT.KOSPI,2020-08-11,26.990823
KIS.MKT.KOSPI,2020-08-12,26.993154
KIS.MKT.KOSPI,2020-08-13,26.952707
KIS.MKT.KOSPI,2020-08-14,27.052783
KIS.MKT.KOSPI,2020-08-15,28.500933
KIS.MKT.KOSPI,2020-08-16,28.692418
KIS.MKT.KOSPI,2020-08-17,24.687409
KIS.MKT.KOSPI,2020-08-18,23.087444
KIS.MKT.KOSPI,2020-08-19,26.864064
KIS.MKT.KOSPI,2020-08-20,26.797172
KIS.MKT.KOSPI,2020-08-21,24.503719
KIS.MKT.KOSPI,2020-08-22,26.639764
KIS.MKT.KOSPI,2020-08-23,27.24544
KIS.MKT.KOSPI,2020-08-24,27.024999
KIS.MKT.KOSPI,2020-08-25,25.133093
KIS.MKT.KOSPI,2020-08-26,28.986242
KIS.MKT.KOSPI,2020-08-27,26.493404
KIS.MKT.KOSPI,2020-08-28,25.38809
KIS.MKT.KOSPI,2020-08-29,27.820162
KIS.MKT.KOSPI,2020-08-30,25.659883
KIS.MKT.KOSPI,2020-08-31,26.811313
KIS.MKT.KOSPI,2020-09-01,24.940836
KIS.MKT.KOSPI,2020-09-02,27.509212
KIS.MKT.KOSPI,2020-09-03,25.739911
KIS.MKT.KOSPI,2020-09-04,25.494378
KIS.MKT.KOSPI,2020-09-05,27.471753
KIS.MKT.KOSPI,2020-09-06,25.887598
KIS.MKT.KOSPI,2020-09-07,27.273998
KIS.MKT.KOSPI,2020-09-08,25.124455
KIS.MKT.KOSPI,2020-09-09,25.344514
KIS.MKT.KOSPI,2020-09-10,25.659477
KIS.MKT.KOSPI,2020-09-11,26.36432
KIS.MKT.KOSPI,2020-09-12,26.468158
KIS.MKT.KOSPI,2020-09-13,29.399274
KIS.MKT.KOSPI,2020-09-14,22.914074
KIS.MKT.KOSPI,2020-09-15,28.48163
KIS.MKT.KOSPI,2020-09-16,26.054114
KIS.MKT.KOSPI,2020-09-17,25.842134
KIS.MKT.KOSPI,2020-09-18,26.449515
KIS.MKT.KOSPI,2020-09-19,26.853235
KIS.MKT.KOSPI,2020-09-20,27.071884
KIS.MKT.KOSPI,2020-09-21,27.490254
KIS.MKT.KOSPI,2020-09-22,26.46309
KIS.MKT.KOSPI,2020-09-23,26.188158
KIS.MKT.KOSPI,2020-09-24,24.287916
KIS.MKT.KOSPI,2020-09-25,26.050255
KIS.MKT.KOSPI,2020-09-26,26.377896
KIS.MKT.KOSPI,2020-09-27,25.955652
KIS.MKT.KOSPI,2020-09-28,26.554298
KIS.MKT.KOSPI,2020-09-29,26.215526
KIS.MKT.KOSPI,2020-09-30,25.024541
KIS.MKT.KOSPI,2020-10-01,25.969218
KIS.MKT.KOSPI,2020-10-02,26.206512
KIS.MKT.KOSPI,2020-10-03,27.096774
